연도,시도,행정구,교육지원청,학교급,고등학교유형,학교세부유형,학교명,KEDI학교코드,본분교,설립,상태,지역규모,학교개교일,우편번호,도로명주소,전화번호,팩스번호,홈페이지,학생수,도서관(실)수,좌석수,장서수_계,도서,비도서,사서교사_사서교사_계,사서교사자격증 보유 교사,직원(사서자격증보유여부)_직원수_계,보유,미보유,예산액(단위:원)_계,자료구입비,운영비,좌석당학생수,1인당장서수
2025,인천,강화군,강화,초등학교,,초등학교,강화초등학교,236021132,본교,공립,기존(원)교,도서벽지,18960401,23030 ,인천광역시 강화군 강화읍 북문길 36 (강화읍.강화초등학교),032-627-6079,032-627-6076,http://ganghwa.icees.kr,209,1,20,19059,18921,138,0,0,0,0,0,9600000,7600000,2000000,10.5,91.2
2025,인천,강화군,강화,초등학교,,초등학교,교동초등학교,236021164,본교,공립,기존(원)교,도서벽지,19120401,23002 ,인천광역시 강화군 교동면 대룡안길 29 . 교동초등학교 (교동면. 교동초등학교),032-932-4021,032-933-4012,http://kd.icees.kr/,18,1,18,7542,7537,5,0,0,1,0,1,12300000,10000000,2300000,1,419
2025,인천,강화군,강화,초등학교,,초등학교,길상초등학교,236021180,본교,공립,기존(원)교,면지역,19060710,23050 ,인천광역시 강화군 길상면 삼랑성길 22 . 길상초등학교 (길상면. 길상초등학교),032-937-0008,032-937-9687,http://gilsang.icees.kr,140,1,34,11999,11975,24,0,0,0,0,0,7200000,5400000,1800000,4.1,85.7
2025,인천,강화군,강화,초등학교,,초등학교,내가초등학교,236021212,본교,공립,기존(원)교,도서벽지,19321210,23018 ,인천광역시 강화군 내가면 강화서로 264 (내가면),032-932-5829,032-932-6892,http://naega.icees.kr/main.do,57,1,20,5679,5451,228,1,1,0,0,0,4000000,3700000,300000,2.9,99.6
2025,인천,강화군,강화,초등학교,,초등학교,대월초등학교,236021228,본교,공립,기존(원)교,도서벽지,19640326,23021 ,인천광역시 강화군 강화읍 대월로 216 (강화읍. 대월초등학교),032-933-2955,032-932-2954,http://i-daewol.icees.kr,107,1,50,10625,10609,16,0,0,0,0,0,6347000,5847000,500000,2.1,99.3
2025,인천,강화군,강화,초등학교,,초등학교,명신초등학교,236021260,본교,공립,기존(원)교,도서벽지,19440401,23016 ,인천광역시 강화군 하점면 강화서로560번길 22 . 명신초등학교 (하점면),032-932-6118,032-627-6652,http://ms.icees.kr,45,1,25,12845,12845,0,0,0,0,0,0,7700000,4800000,2900000,1.8,285.4
2025,인천,강화군,강화,초등학교,,초등학교,불은초등학교,236021292,본교,공립,기존(원)교,도서벽지,19341002,23046 ,인천광역시 강화군 불은면 불은남로544번길 9 (불은면. 불은초등학교),032-627-0222,032-627-0220,http://bulen.icees.kr/,51,1,20,9956,9940,16,0,0,0,0,0,6162000,5412000,750000,2.6,195.2
2025,인천,강화군,강화,초등학교,,초등학교,삼산초등학교,236021308,본교,공립,기존(원)교,도서벽지,19311029,23005 ,인천광역시 강화군 삼산면 삼산북로 451 . 삼산초등학교 (삼산면),032-932-3005,032-627-1098,http://samsan.icees.kr/main.do,14,1,30,8626,8578,48,0,0,0,0,0,6480000,6280000,200000,0.5,616.1
2025,인천,강화군,강화,초등학교,,초등학교,삼성초등학교,236021324,본교,공립,기존(원)교,도서벽지,19620420,23038 ,인천광역시 강화군 불은면 중앙로 609 (불은면. 삼성초등학교),032-937-8577,032-937-9845,http://samsung.icees.kr,23,1,15,7178,7135,43,0,0,1,1,0,4312000,3400000,912000,1.5,312.1
2025,인천,강화군,강화,초등학교,,초등학교,서도초등학교,236021340,본교,공립,기존(원)교,도서벽지,19351118,23008 ,인천광역시 강화군 서도면 주문도길 173 (서도면. 서도초.중.고등학교),032-627-0863,032-932-7034,http://sds.icehs.kr,3,1,30,16513,15867,646,0,0,0,0,0,4700000,4700000,0,0.1,5504.3
2025,인천,강화군,강화,초등학교,,초등학교,선원초등학교,236021372,본교,공립,기존(원)교,도서벽지,19230402,23044 ,인천광역시 강화군 선원면 강화동로 924 (선원면.선원초등학교),032-934-4082,032-933-9235,http://sunwon.icees.kr,233,1,24,14798,14727,71,0,0,0,0,0,10800000,9000000,1800000,9.7,63.5
2025,인천,강화군,강화,초등학교,,초등학교,송해초등학교,236021404,본교,공립,기존(원)교,도서벽지,19331006,23019 ,인천광역시 강화군 송해면 전망대로 93-12 (송해면. 송해초등학교),032-550-5900,032-934-9718,http://songhae.icees.kr,36,1,40,9887,9847,40,0,0,0,0,0,5641000,4781000,860000,0.9,274.6
2025,인천,강화군,강화,초등학교,,초등학교,양도초등학교,236021452,본교,공립,기존(원)교,면지역,19080401,23056 ,인천광역시 강화군 양도면 강화남로 1036 (양도면. 양도초등학교),032-937-2062,032-627-5207,http://yd21.icees.kr/,52,1,18,34191,7850,26341,0,0,1,0,1,5100000,4700000,400000,2.9,657.5
2025,인천,강화군,강화,초등학교,,초등학교,양사초등학교,236021468,본교,공립,기존(원)교,도서벽지,19301201,23012 ,인천광역시 강화군 양사면 덕하로 145 양사초등학교,032-932-5538,032-933-9276,http://ys.icees.kr/main.do,33,1,24,9766,9766,0,0,0,0,0,0,4600000,4000000,600000,1.4,295.9
2025,인천,강화군,강화,초등학교,,초등학교,조산초등학교,236021484,본교,공립,기존(원)교,면지역,19340401,23058 ,인천광역시 강화군 양도면 강화남로 510 (양도면. 조산초등학교),032-937-2068,032-937-9835,http://chosan.icees.kr/main.do,42,1,19,10420,10420,0,0,0,0,0,0,11031000,4546000,6485000,2.2,248.1
2025,인천,강화군,강화,초등학교,,초등학교,하점초등학교,236021516,본교,공립,기존(원)교,도서벽지,19220703,23015 ,인천광역시 강화군 하점면 강화대로 1190 (하점면.하점초등학교),032-933-5180,032-627-5000,http://hajeom.icees.kr,37,1,18,14067,14015,52,0,0,0,0,0,5410000,4610000,800000,2.1,380.2
2025,인천,강화군,강화,초등학교,,초등학교,합일초등학교,236021532,본교,공립,기존(원)교,도서벽지,19090531,23034 ,인천광역시 강화군 강화읍 합일길 3 (강화읍.합일초등학교),032-934-2029,032-934-9538,http://habil.icees.kr/,131,1,17,31429,11376,20053,1,1,0,0,0,8000000,7000000,1000000,7.7,239.9
2025,인천,강화군,강화,초등학교,,초등학교,해명초등학교,236021548,본교,공립,기존(원)교,도서벽지,19430401,23007 ,인천광역시 강화군 삼산면 삼산남로 345 . 해명초등학교 (삼산면. 해명초등학교),032-932-3278,032-932-8298,http://hamy.icees.kr,7,1,30,11501,11451,50,0,0,0,0,0,6909000,5449000,1460000,0.2,1643
2025,인천,강화군,강화,초등학교,,초등학교,화도초등학교,236021564,본교,공립,기존(원)교,면지역,19280705,23060 ,인천광역시 강화군 화도면 마니산로 717 (화도면),032-627-3986,032-627-4000,http://hwado.icees.kr,41,1,38,11391,11256,135,0,0,0,0,0,7310000,5100000,2210000,1.1,277.8
2025,인천,옹진군,남부,초등학교,,초등학교,덕적초등학교,231021021,본교,공립,기존(원)교,도서벽지,19330501,23130 ,인천광역시 옹진군 덕적면 덕적남로 15 (덕적면. 덕적초중고등학교),032-832-2748,032-832-9305,http://deokjeok.icehs.kr/,17,1,0,0,0,0,0,0,0,0,0,4990000,4350000,640000,0,0
2025,인천,옹진군,남부,초등학교,,초등학교,인천남부초등학교이작분교장,231021109,분교장,공립,기존(원)교,도서벽지,19990301,23128 ,인천광역시 옹진군 자월면 대이작로 60 (자월면. 인천남부초등학교이작분교),032-834-6431,032-834-6435,https://inambu.icees.kr/main.do,2,1,15,5870,5779,91,0,0,0,0,0,3000000,3000000,0,0.1,2935
2025,인천,옹진군,남부,초등학교,,초등학교,대청초등학교소청분교장,231021111,분교장,공립,폐(원)교,면지역,19530901,23106 ,인천광역시 옹진군 대청면 소청동로 69-13 (대청면. 대청초등학교소청분교),032-629-1991,032-629-1993,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2025,인천,옹진군,남부,초등학교,,초등학교,인천삼목초등학교장봉분교장,231021169,분교장,공립,기존(원)교,도서벽지,19471002,23111 ,인천광역시 옹진군 북도면 장봉로 553 (북도면. 인천삼목초등학교장봉분교),032-746-8053,032-746-8054,http://sm.icees.kr,2,1,12,2885,2875,10,0,0,0,0,0,1000000,750000,250000,0.2,1442.5
2025,인천,옹진군,남부,초등학교,,초등학교,대청초등학교,231021184,본교,공립,기존(원)교,도서벽지,19320301,23105 ,인천광역시 옹진군 대청면 대청로244번길 110 (대청면. 대청초등학교),032-627-1353,032-627-1356,http://dce.icees.kr/main.do,16,1,18,7271,7271,0,0,0,0,0,0,5410000,5010000,400000,0.9,454.4
2025,인천,옹진군,남부,초등학교,,초등학교,백령초등학교,231021272,본교,공립,기존(원)교,도서벽지,19370401,23101 ,인천광역시 옹진군 백령면 백령로316번길 91 (백령면. 백령초등학교),032-836-0014,032-836-2447,http://br.icees.kr,41,1,28,15180,15000,180,0,0,0,0,0,6200000,4500000,1700000,1.5,370.2
2025,인천,옹진군,남부,초등학교,,초등학교,인천공항초등학교신도분교장,231021277,분교장,공립,기존(원)교,도서벽지,19461121,23115 ,인천광역시 옹진군 북도면 신도로896번길 18-31 (북도면.인천공항초등학교신도분교),032-752-4051,032-752-4010,http://gonghang-e.icees.kr/,9,1,9,7708,7708,0,0,0,1,0,1,3000000,3000000,0,1,856.4
2025,인천,옹진군,남부,초등학교,,초등학교,북포초등학교,231021280,본교,공립,기존(원)교,도서벽지,19560918,23103 ,인천광역시 옹진군 백령면 가을길 117 (백령면. 북포초등학교),032-836-0208,032-836-0209,http://bukpo.icees.kr,65,1,100,13128,12681,447,0,0,0,0,0,9800000,6000000,3800000,0.7,202
2025,인천,옹진군,남부,초등학교,,초등학교,인천용현남초등학교자월분교장,231021349,분교장,공립,기존(원)교,도서벽지,19461017,23125 ,인천광역시 옹진군 자월면 자월서로 177 (자월면. 용현남초등학교자월분교),032-831-7419,032-831-7420,http://yhn.icees.kr/,6,1,6,8168,8147,21,0,0,0,0,0,1750000,1550000,200000,1,1361.3
2025,인천,옹진군,남부,초등학교,,초등학교,연평초등학교,231021406,본교,공립,기존(원)교,도서벽지,19350501,23108 ,인천광역시 옹진군 연평면 연평로137번길 101 . 연평초등학교 (연평면),032-627-1819,032-831-2159,http://ypschool.icehs.kr,26,1,16,16073,15589,484,0,0,0,0,0,5200000,4000000,1200000,1.6,618.2
2025,인천,옹진군,남부,초등학교,,초등학교,영흥초등학교,231021416,본교,공립,기존(원)교,도서벽지,19340605,23119 ,인천광역시 옹진군 영흥면 영흥로 440-8 (영흥면. 영흥초등학교),032-886-0435,032-886-0437,http://youngheung-e.icees.kr,147,1,20,21197,21153,44,0,0,0,0,0,6500000,6300000,200000,7.4,144.2
2025,인천,옹진군,남부,초등학교,,초등학교,인천주안남초등학교승봉분교장,231021465,분교장,공립,휴(원)교,도서벽지,19270427,23127 ,인천광역시 옹진군 자월면 승봉로67번길 43-18 (자월면. 인천주안남초등학교승봉분교),032-629-1240,032-831-7424,http://juannam.icees.kr/,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
