교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,팩스번호,홈페이지,운영시간,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,인가총정원수,3세모집정원수,4세모집정원수,5세모집정원수,혼합모집정원수,특수학급모집정원수,만3세원아수,만4세원아수,만5세원아수,혼합원아수,특수원아수,위도,경도,
인천광역시교육청,북부교육지원청,인천후정초등학교병설유치원,공립(병설),이희원,이희원,20040301,20040301,인천광역시 부평구 영성서로 56,032-517-2493,032-517-2496, ,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,13,8,9,0,0,37.52315643,126.7435864,
인천광역시교육청,북부교육지원청,자연유치원,사립(사인),조묘현,조묘현,19920301,19920301,인천광역시 계양구 봉오대로477번길 18,032-553-7090,032-552-5490, ,09시00분~19시00분,1,2,2,0,0,181,60,60,61,0,0,16,43,44,0,0,37.53007038,126.7012504,
인천광역시교육청,북부교육지원청,정민유치원,사립(사인),이현숙,이현숙,20110615,20110616,인천광역시 부평구 부흥로111번길 51,032-523-8004,032-523-8477,https://정민유치원.com,07시00분~18시30분,2,3,2,0,0,172,44,67,49,0,0,44,67,49,0,0,37.50042332,126.7040354,
인천광역시교육청,북부교육지원청,정원유치원,사립(사인),기원욱,김은주,19871128,19880301,인천광역시 계양구 봉오대로743번길 20,032-543-4855,032-543-4855, ,09시00분~19시00분,2,1,2,0,0,200,26,38,50,0,0,24,32,45,0,0,37.53214482,126.7321669,
인천광역시교육청,북부교육지원청,청담유치원,사립(사인),이광남,오선희,20110427,20110427,인천광역시 부평구 동수천로 70,032-525-1900,032-232-3909,https://cdkidshappy.kidsnote.ac/,08시00분~19시00분,1,3,2,0,0,252,15,54,36,0,0,11,40,26,0,0,37.49159718,126.7363703,
인천광역시교육청,북부교육지원청,청송유치원,사립(사인),이명미,이명미,19910213,19910213,인천광역시 부평구 부평문화로 37,032-528-3420,032-521-9386, ,09시00분~19시00분,1,1,1,0,0,90,15,18,20,0,0,2,7,9,0,0,37.49194776,126.7183113,
인천광역시교육청,북부교육지원청,청원유치원,사립(법인),남옥우,이은정,19790301,19790301,인천광역시 부평구 화랑로47번길 61,032-502-4885,032-502-4886, ,09시20분~19시00분,1,3,2,0,0,300,36,60,50,0,0,13,46,40,0,0,37.48990826,126.7019017,
인천광역시교육청,북부교육지원청,프렌즈유치원,사립(사인),조동일,조정아,19931129,19931129,인천광역시 부평구 주부토로 201,032-526-9007,032-526-8987,https://litt.ly/friends0117,09시00분~19시00분,2,1,2,0,0,96,26,26,44,0,0,20,26,44,0,0,37.512578,126.723287,
인천광역시교육청,북부교육지원청,한빛유치원,사립(사인),박성원,박진원,19920121,19920121,인천광역시 부평구 부흥로123번길 36,032-521-4445, ,http://cafe.daum.net/5214445, https://blog.naver.com/hanbitkindergarten ,07시00분~21시00분,2,1,1,0,0,112,40,24,26,0,0,28,16,22,0,0,37.499461,126.7056556
인천광역시교육청,북부교육지원청,해마루유치원,사립(사인),최민수,김현숙,20061123,20070301,인천광역시 부평구 일신로 120,032-501-0700,050-4019-5851,http://www.haemarukinder.com,09시30분~18시30분,2,2,2,0,0,170,48,48,52,0,0,37,31,39,0,0,37.47681444,126.750489,
인천광역시교육청,북부교육지원청,해승유치원,사립(사인),김경승,채기숙,19980301,19980302,인천광역시 계양구 도두리로 54,032-554-7100,032-554-7102,https://www.hskinder.co.kr/,07시00분~21시00분,2,2,1,0,0,140,44,52,28,0,0,42,51,27,0,0,37.5335359,126.7402976,
인천광역시교육청,북부교육지원청,햇살유치원,사립(사인),백금숙,백금숙,19950303,19950303,인천광역시 부평구 안남로 260,032-502-2143,032-502-2141,https://cafe.naver.com/sunkindergarten,09시00분~19시00분,2,2,2,0,0,121,36,46,39,0,0,34,44,43,0,0,37.50585156,126.7097254,
인천광역시교육청,북부교육지원청,현대유치원,사립(사인),최정호,천룡,19930517,19930517,인천광역시 부평구 갈월동로 66,032-518-5148,032-518-5149,http://hyundaikid.kr,09시40분~19시00분,1,2,2,0,0,200,40,50,50,0,0,21,33,33,0,0,37.51296019,126.7293275,
인천광역시교육청,북부교육지원청,홍익유치원,사립(사인),조희열,박소영,19910126,19910126,인천광역시 부평구 길주로494번길 12,032-512-9339,032-512-9359,https://blog.naver.com/hongikkinder1991,07시00분~19시00분,2,1,1,0,0,99,28,45,26,0,0,23,19,26,0,0,37.50737764,126.7155553,
인천광역시교육청,서부교육지원청,경서유치원,사립(사인),임현정,임현정,20140416,20140901,인천광역시 서구 경서로56번길 7-2,032-566-8000,032-566-8805,http://www.gs-kinder.co.kr,08시00분~19시00분,3,2,3,0,0,189,59,50,80,0,0,59,50,80,0,0,37.55738998,126.6547855,
인천광역시교육청,서부교육지원청,꼬마정원유치원,사립(사인),전송하,이소연,20130912,20160301,인천광역시 서구 봉화로15번길 11-7,032-561-3007, ,https://cafe.daum.net/komagarden,08시00분~19시00분,3,4,3,0,0,300,60,92,78,0,0,48,83,75,0,0,37.59421911,126.6356066,
인천광역시교육청,서부교육지원청,꿈드림유치원,사립(사인),이윤숙,이윤숙,20090330,20090330,인천광역시 서구 장고개로280번길 7-1,032-565-6600,032-576-7903, ,08시00분~19시00분,0,1,1,1,0,80,0,25,28,27,0,0,20,28,27,0,37.4882261,126.6836615,
인천광역시교육청,서부교육지원청,다은유치원,사립(사인),강성희,최영란,20130904,20140301,인천광역시 서구 청중로478번길 9,032-565-9995,032-565-9951, ,08시00분~19시00분,3,4,4,0,0,266,66,100,100,0,0,66,100,100,0,0,37.52918749,126.6648313,
인천광역시교육청,서부교육지원청,드림유치원,사립(사인),유남순,한아름,20120913,20120917,인천광역시 서구 청라커낼로223번길 13,032-563-4994, , ,09시00분~19시00분,5,5,5,0,0,370,115,125,130,0,0,117,126,126,0,0,37.52831495,126.6430599,
인천광역시교육청,서부교육지원청,리라유치원,사립(사인),나경민,박설현,20100624,20100624,인천광역시 서구 원당대로839번안길 6,032-567-8808,032-567-2066, ,09시30분~19시00분,3,2,2,0,0,164,56,56,52,0,0,56,56,50,0,0,37.59513154,126.6943762,
인천광역시교육청,서부교육지원청,명문유치원,사립(사인),표희수,표희수,19900510,19910301,인천광역시 서구 고산로 16,032-571-9314,032-564-9315, ,09시00분~19시00분,1,2,1,0,0,100,22,50,27,0,0,22,50,26,0,0,37.59434012,126.7019296,
인천광역시교육청,서부교육지원청,무지개유치원,사립(사인),이재석,박경은,20070301,20070301,인천광역시 서구 검단로487번길 52-1,032-568-3151,032-568-3153, ,09시00분~19시00분,2,3,2,0,0,293,38,54,54,0,0,30,39,42,0,0,37.60665329,126.660761,
인천광역시교육청,서부교육지원청,바다유치원,사립(사인),이용분,송은정,20080307,20080307,인천광역시 서구 염곡로311번길 7,032-583-0091,032-583-0091, ,08시00분~18시30분,1,1,1,0,0,82,24,28,30,0,0,23,28,29,0,0,37.51235929,126.66761,
인천광역시교육청,서부교육지원청,뿌리유치원,사립(사인),김상규,김상규,19920301,19920301,인천광역시 서구 강남로 1,032-576-6960,032-572-5347,https://pulee.modoo.at/,08시00분~19시00분,1,2,1,0,0,150,24,52,32,0,0,5,21,32,0,0,37.51004879,126.6716602,
인천광역시교육청,서부교육지원청,사랑샘유치원,사립(사인),장이순,한현숙,20120217,20120217,인천광역시 서구 원당대로820번2길 5,032-569-5697,032-569-1908,http://www.sarangsaem.net,09시00분~19시00분,4,6,7,0,0,620,100,156,196,0,0,100,156,191,0,0,37.59145809,126.6916612,
인천광역시교육청,서부교육지원청,산새소리유치원,사립(사인),문연선,문연선,20070309,20070309,인천광역시 서구 서달로 198,032-583-3438,032-574-3219,http://www.sansaesori.com,08시00분~18시30분,3,3,3,0,0,261,78,87,96,0,0,78,87,94,0,0,37.51658112,126.6803625,
인천광역시교육청,서부교육지원청,산울림유치원,사립(사인),정용선,전덕수,19970130,19970130,인천광역시 서구 봉수대로 1548-15,032-565-6212, , ,09시00분~18시30분,0,0,0,2,0,70,0,0,0,70,0,0,0,0,51,0,37.61184662,126.6445538,
인천광역시교육청,서부교육지원청,새한신유치원,사립(사인),정성조,정성조,19991221,19991221,인천광역시 서구 여우재로 129,032-576-5840,032-573-5840,http://www.새한신유치원.com,08시30분~19시00분,3,2,2,0,0,170,57,56,54,0,0,57,56,54,0,0,37.48954072,126.6860792,
인천광역시교육청,서부교육지원청,세라유치원,사립(사인),김영란,김영란,20170707,20170901,인천광역시 서구 경서로 80,032-715-5866, , ,08시00분~19시00분,3,4,4,0,0,247,56,90,101,0,0,56,90,101,0,0,37.55955936,126.653825,
인천광역시교육청,서부교육지원청,아림유치원,사립(사인),신혜숙,신혜숙,19970301,19970301,인천광역시 서구 장고개로 375-11,032-581-8597,032-581-8599,https://www.arimkids.com,09시00분~19시00분,3,3,2,0,0,224,66,78,64,0,0,62,64,56,0,0,37.49556258,126.690799,
인천광역시교육청,서부교육지원청,아이사랑유치원,사립(사인),이덕선,이덕선,20070629,20070629,인천광역시 서구 도요지로201번길 12,032-569-1557,032-569-1527, ,08시00분~19시00분,3,3,3,0,0,249,75,92,82,0,0,73,92,80,0,0,37.55789385,126.6727314,
인천광역시교육청,서부교육지원청,엔젤유치원,사립(사인),장현경,임경미,20120828,20120901,인천광역시 서구 청라커낼로 163,032-561-8801,032-561-8837, ,09시00분~19시00분,2,1,2,0,0,122,46,24,52,0,0,44,24,49,0,0,37.52756682,126.6373104,
인천광역시교육청,서부교육지원청,연희유치원,사립(사인),김지영,김지영,19960429,19960429,인천광역시 서구 탁옥로85번길 6,032-562-2662,032-562-2650, ,09시00분~19시00분,1,2,2,0,0,167,30,60,60,0,0,21,58,53,0,0,37.54432059,126.6793083,
인천광역시교육청,서부교육지원청,예빛유치원,사립(사인),김난숙,조수연,20160324,20160324,인천광역시 서구 경서로32번길 18,032-564-5118,032-561-6118,https://yebit2016.kidsnote.ac/,09시00분~19시00분,3,2,3,0,0,182,66,48,68,0,0,66,47,69,0,0,37.55553112,126.6562528,
인천광역시교육청,서부교육지원청,예인유치원,사립(사인),문경임,문경애,20060125,20060125,인천광역시 서구 원당대로819번길 3,032-569-1155,032-569-0237,http://cafe.naver.com/incheonyein/2191,08시40분~19시00분,3,4,5,0,0,311,60,92,120,0,0,57,89,114,0,0,37.59438769,126.6920968,
인천광역시교육청,서부교육지원청,예일유치원,사립(사인),노성호,최옥란,19840217,19840301,인천광역시 서구 장고개로337번길 12,032-576-4080~1,032-576-4099,http://www.yalekg.kr,09시00분~19시00분,2,2,3,0,0,187,46,52,84,0,0,46,52,79,0,0,37.49308503,126.6858499,
인천광역시교육청,서부교육지원청,예지유치원,사립(사인),김덕윤,김덕윤,19980902,19980902,인천광역시 서구 검단로 836,032-565-1600, , ,07시50분~19시00분,2,4,2,0,0,178,38,90,50,0,0,38,88,50,0,0,37.61691508,126.6917781,
인천광역시교육청,서부교육지원청,은하유치원,사립(사인),이혜경,김희영,19920408,19920408,인천광역시 서구 완정로10번길 20,032-563-6380, , ,09시00분~19시00분,2,3,2,0,0,224,50,81,52,0,0,50,81,51,0,0,37.59583354,126.6740157,
인천광역시교육청,서부교육지원청,인천가림초등학교병설유치원,공립(병설),김홍집,김홍집,20050301,20050301,인천광역시 서구 장고개로293번길 29,032-628-7751,032-572-6280,http://igarim.icees.kr/sub/info.do?m=070101&s=igarim,08시40분~19시00분,0,0,1,1,1,36,0,0,19,13,4,0,0,2,11,4,37.49058307,126.6810497,
인천광역시교육청,서부교육지원청,인천가석초등학교병설유치원,공립(병설),원동만,원동만,20211001,20211001,인천광역시 서구 서달로 174,032-583-0271,032-455-7864, ,09시00분~19시00분,0,0,1,1,1,40,0,0,22,14,4,0,0,7,8,4,37.51475728,126.6796755,
인천광역시교육청,서부교육지원청,인천가원초등학교병설유치원,공립(병설),최정민,최정민,20160301,20160307,인천광역시 서구 청중로478번길 6,032-569-6436,032-569-6437,http://gawon.icees.kr,09시00분~19시00분,1,2,2,0,1,93,13,36,40,0,4,13,33,25,0,3,37.52921835,126.6641201,
인천광역시교육청,서부교육지원청,인천가정초등학교병설유치원,공립(병설),배인국,배인국,20130301,20130315,인천광역시 서구 장고개로 336-1,032-628-4714,032-578-2243,http://gje.icees.kr,09시00분~19시00분,0,0,0,2,0,32,0,0,0,32,0,0,0,0,11,0,37.49166426,126.6884331,
인천광역시교육청,서부교육지원청,인천가현초등학교병설유치원,공립(병설),이석재,이석재,20010301,20010301,인천광역시 서구 염곡로 417,032-628-6833,032-579-7389,http://gahyun.icees.kr,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,13,18,20,0,0,37.52237749,126.668351,
인천광역시교육청,서부교육지원청,인천간재울초등학교병설유치원,공립(병설),이학인,이학인,20040310,20040301,인천광역시 서구 승학로 433,032-628-7407,032-568-9164,http://gjw.icees.kr,09시00분~19시00분,0,1,1,0,0,38,0,18,20,0,0,0,5,8,0,0,37.56002883,126.6723052,
인천광역시교육청,서부교육지원청,인천건지초등학교병설유치원,공립(병설),김광섭,김광섭,20120301,20120301,인천광역시 서구 건지로318번길 39,032-628-5855,032-575-0698,http://www.geonji.icees.kr/,09시00분~19시00분,1,1,1,0,3,63,13,18,20,0,12,8,7,10,0,10,37.49530976,126.6779423,
인천광역시교육청,서부교육지원청,인천검단꿈유치원,공립(단설),한향숙,한향숙,20240208,20240306,인천광역시 서구 이음1로 350,324303900, ,http://geomdandream.icekg.kr/main.do,08시00분~19시00분,5,5,5,0,3,255,61,86,96,0,12,61,86,94,0,12,37.59195531,126.7189451,
인천광역시교육청,서부교육지원청,인천검단초등학교병설유치원,공립(병설),신미혜,신미혜,19810301,19810301,인천광역시 서구 마전로115번길 24,032-564-6602,032-563-7572, ,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,8,16,20,0,0,37.61078278,126.6696256,
인천광역시교육청,서부교육지원청,인천검암유치원,공립(단설),김용복,김용복,20140901,20140901,인천광역시 서구 승학로599번길 45,032-569-7636,032-569-7634,http://geomam.icekg.kr/,09시00분~19시00분,1,2,2,0,2,97,13,36,40,0,8,11,27,26,0,8,37.56785518,126.6785109,
인천광역시교육청,서부교육지원청,인천경명초등학교병설유치원,공립(병설),허은범,허은범,20111107,20120511,인천광역시 서구 크리스탈로 130,032-590-9300, , ,09시00분~19시00분,2,1,1,0,0,64,26,18,20,0,0,17,18,18,0,0,37.53699997,126.6373308,
인천광역시교육청,서부교육지원청,인천경서초등학교병설유치원,공립(병설),우인숙,우인숙,20050501,20050516,인천광역시 서구 경서로31번길 31,032-628-8003,032-569-0487,http://kyeongseo.icees.kr,08시30분~19시00분,1,1,2,0,0,71,13,18,40,0,0,10,18,20,0,0,37.55664075,126.6509849,
인천광역시교육청,서부교육지원청,인천경연초등학교병설유치원,공립(병설),구자,구자,20200301,20200301,인천광역시 서구 차오름로 64,032-510-7245, ,http://igy.icees.kr/main.do,08시30분~19시00분,1,1,1,0,0,51,13,18,20,0,0,13,18,20,0,0,37.53849651,126.6262363,
인천광역시교육청,서부교육지원청,인천공촌초등학교병설유치원,공립(병설),유출규,유출규,20120301,20120312,인천광역시 서구 심곡로188번길 21,032-569-8835,032-569-8839,http://gongchon.icees.kr/main.do,08시40분~19시00분,0,1,1,0,0,38,0,18,20,0,0,0,6,5,0,0,37.54890626,126.6839434,
인천광역시교육청,서부교육지원청,인천금곡초등학교병설유치원,공립(병설),석경해,석경해,20000301,20000301,인천광역시 서구 완정로228번길 19,032-564-1557,032-566-2654, ,09시00분~19시00분,1,1,1,0,1,55,13,18,20,0,4,10,11,3,0,4,37.60564087,126.6509005,
인천광역시교육청,서부교육지원청,인천능내초등학교병설유치원,공립(병설),김인정,김인정,20070301,20070301,인천광역시 서구 검단로540번길 23,032-628-8271,032-569-5164,http://neungnae.icees.kr,09시00분~19시00분,0,1,1,0,0,38,0,18,20,0,0,0,6,3,0,0,37.60289492,126.6658687,
인천광역시교육청,서부교육지원청,인천단봉초등학교병설유치원,공립(병설),정춘인,정춘인,19810301,19810301,인천광역시 서구 단봉로 122,032-627-2858, , ,08시00분~19시00분,1,2,2,0,0,89,13,36,40,0,0,13,23,33,0,0,37.59831924,126.6384415,
인천광역시교육청,서부교육지원청,인천당하초등학교병설유치원,공립(병설),김소임,김소임,20000301,20000301,인천광역시 서구 청마로 144,032-567-6891,032-567-6895,http://dangha.icees.kr,09시00분~19시00분,0,0,1,0,0,20,0,0,20,0,0,0,0,14,0,0,37.59022988,126.6780023,
인천광역시교육청,서부교육지원청,인천도담초등학교병설유치원,공립(병설),조재영,조재영,20150301,20150309,인천광역시 서구 청라커낼로 217,032-569-6658, ,http://dodam.icees.kr,08시40분~19시00분,1,2,2,0,0,89,13,36,40,0,0,13,28,34,0,0,37.52786383,126.6439917,
인천광역시교육청,서부교육지원청,인천마전초등학교병설유치원,공립(병설),오남주,오남주,20030301,20030301,인천광역시 서구 완정로34번길 23,032-567-0613,032-564-7406,http://www.mj.icees.kr,08시40분~19시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,10,0,37.59768793,126.6704679,
인천광역시교육청,서부교육지원청,인천목향초등학교병설유치원,공립(병설),김상훈,김상훈,20030301,20030301,인천광역시 서구 고산후로 377,032-628-7300, , ,08시00분~19시00분,0,1,1,0,2,38,0,14,16,0,8,0,8,13,0,7,37.61642408,126.6944461,
인천광역시교육청,서부교육지원청,인천발산초등학교병설유치원,공립(병설),정진수,정진수,20040420,20040420,인천광역시 서구 고산후로78번길 6,032-628-7498, ,http://www.ibalsan.icees.kr,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,13,18,17,0,0,37.59017039,126.6987106,
인천광역시교육청,서부교육지원청,인천백석초등학교병설유치원,공립(병설),한연순,한연순,20150901,20160301,인천광역시 서구 청마로 55,032-590-7860,032-590-7879,http://ibs.icees.kr,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,13,17,14,0,0,37.589804,126.6717497,
인천광역시교육청,서부교육지원청,인천봉수초등학교병설유치원,공립(병설),이정미,이정미,20130301,20130315,인천광역시 서구 봉오대로267번길 11-4,032-567-0286,032-567-0285,http://bongsoo.icees.kr/main.do,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,13,18,20,0,0,37.52600899,126.6781382,
인천광역시교육청,서부교육지원청,인천봉화초등학교병설유치원,공립(병설),이준자,이준자,20040901,20050301,인천광역시 서구 건지로250번길 43,032-572-9272, , ,09시00분~19시00분,0,1,1,0,0,38,0,18,20,0,0,0,5,10,0,0,37.49567311,126.6703504,
인천광역시교육청,서부교육지원청,인천불로초등학교병설유치원,공립(병설),전연호,전연호,20000301,20000308,인천광역시 서구 검단로744번1길 50,032-628-6660,032-565-1095,http://bullo.icees.kr,09시00분~19시00분,0,1,1,0,0,38,0,18,20,0,0,0,11,9,0,0,37.61393978,126.6894096,
인천광역시교육청,서부교육지원청,인천서곶초등학교병설유치원,공립(병설),조덕형,조덕형,20191101,20191101,인천광역시 서구 대평로56번길 9,032-510-7853, ,http://sg.icees.kr/main.do,08시40분~19시00분,0,1,1,0,0,42,0,20,22,0,0,0,4,11,0,0,37.54784271,126.6694055,
인천광역시교육청,서부교육지원청,인천서로꿈유치원,공립(단설),정순남,정순남,20230301,20230301,인천광역시 서구 당곡로24번안길 22,032-500-9600,032-565-9053,http://srk.icekg.kr/main.do,09시00분~19시00분,5,5,5,0,3,255,61,86,96,0,12,61,86,95,0,12,37.60229215,126.7146549,
인천광역시교육청,서부교육지원청,인천서현유치원,공립(단설),정명자,정명자,20170210,20170301,인천광역시 서구 새오개로111번안길 7,032-340-8400,032-584-8517,http://seohyeon.icekg.kr,08시50분~19시00분,3,3,3,0,3,153,35,50,56,0,12,35,50,56,0,12,37.52145256,126.6644083,
인천광역시교육청,서부교육지원청,인천석남초등학교병설유치원,공립(병설),박성만,박성만,19870301,19870301,인천광역시 서구 서달로130번길 4,032-628-4577,032-575-0913, ,09시00분~19시00분,0,0,0,1,0,16,0,0,0,16,0,0,0,0,6,0,37.51039045,126.6803242,
인천광역시교육청,서부교육지원청,인천신석초등학교병설유치원,공립(병설),임승환,임승환(직무대리),19870301,20040308,인천광역시 서구 새오개로 9,032-628-5328,032-575-0911,http://sinseok.icees.kr,08시40분~18시00분,0,0,0,1,1,16,0,0,0,12,4,0,0,0,8,4,37.51121084,126.664398,
인천광역시교육청,서부교육지원청,인천신현북초등학교병설유치원,공립(병설),이상원,이상원,20130301,20130318,인천광역시 서구 원창로 147,032-628-5091,032-575-0967,http://shinhyunb.icees.kr,09시00분~19시00분,0,0,1,0,0,20,0,0,20,0,0,0,0,5,0,0,37.51875553,126.6662524,
인천광역시교육청,서부교육지원청,인천아라꿈유치원,공립(단설),박경숙,박경숙,20220210,20220301,인천광역시 서구 서로2로 28,032-310-4100, ,http://aradream.icekg.kr/main.do,08시20분~19시00분,7,7,7,0,3,357,87,122,136,0,12,87,122,135,0,12,37.58429148,126.7028614,
인천광역시교육청,서부교육지원청,인천아라초등학교병설유치원,공립(병설),강래현,강래현,20230901,20230906,인천광역시 서구 서로2로 42,032-440-0630, , ,09시00분~19시00분,1,1,2,0,1,71,13,14,40,0,4,13,14,35,0,4,37.58508291,126.7035431,
인천광역시교육청,서부교육지원청,인천아람초등학교병설유치원,공립(병설),정봉남,정봉남,20230301,20230303,인천광역시 서구 이음1로 289,032-500-9726, , ,09시00분~19시00분,1,1,2,0,1,71,13,16,38,0,4,13,16,38,0,4,37.58723924,126.7164112,
인천광역시교육청,서부교육지원청,인천양지초등학교병설유치원,공립(병설),박종탁,박종탁,20030301,20030301,인천광역시 서구 승학로197번길 11,032-628-7001,032-628-7002,http://iyj.icees.kr/main.do,09시00분~19시00분,0,0,1,1,1,36,0,0,18,14,4,0,0,3,11,4,37.54002493,126.6711942,
인천광역시교육청,서부교육지원청,인천완정초등학교병설유치원,공립(병설),홍선희,홍선희,20070901,20070901,인천광역시 서구 완정로 99,032-569-6980,032-569-6987, ,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,13,4,8,0,0,37.59849819,126.6643304,
인천광역시교육청,서부교육지원청,인천왕길초등학교병설유치원,공립(병설),이근영,이근영,20050301,20050301,인천광역시 서구 봉수대로1440번길 20,032-564-4825, ,http://wanggil.icees.kr,09시00분~19시00분,1,1,1,0,1,55,13,18,20,0,4,6,10,14,0,4,37.60197813,126.651059,
인천광역시교육청,서부교육지원청,인천원당초등학교병설유치원,공립(병설),홍상임,홍상임,20050923,20050923,인천광역시 서구 원당대로820번길 16,032-628-8079, ,http://iwd.icees.kr/main.do,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,7,11,9,0,0,37.59258543,126.6912342,
인천광역시교육청,서부교육지원청,인천은지초등학교병설유치원,공립(병설),김일영,김일영,20050308,20050308,인천광역시 서구 승학로572번길 22,032-628-7688,032-568-3316,http://eunji.icees.kr,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,3,10,7,0,0,37.56470036,126.6849903,
인천광역시교육청,서부교육지원청,인천이음초등학교병설유치원,공립(병설),이은현,이은현,20220901,20220901,인천광역시 서구 이음1로 447,032-870-8427,032-569-3976,http://ieum.icees.kr/main.do,08시00분~19시00분,2,2,2,0,1,102,26,34,38,0,4,26,34,38,0,4,37.59878792,126.7121218,
인천광역시교육청,서부교육지원청,인천창신초등학교병설유치원,공립(병설),이상훈,이상훈,19810301,19810301,인천광역시 서구 고산후로161번길 6,032-628-6108,032-568-0421, ,09시00분~19시00분,1,1,1,0,0,51,13,18,20,0,0,5,13,9,0,0,37.59892253,126.6982138,
인천광역시교육청,서부교육지원청,인천청라초등학교병설유치원,공립(병설),이택수,이택수,20100901,20100901,인천광역시 서구 청라에메랄드로 139,032-569-5915,032-569-5917, ,09시00분~19시00분,1,1,2,0,0,71,13,18,40,0,0,13,18,27,0,0,37.53774832,126.6556962,
인천광역시교육청,서부교육지원청,인천청람초등학교병설유치원,공립(병설),김경애,김경애,20130301,20130307,인천광역시 서구 청라커낼로 336,032-569-6914,032-569-6916,http://www.cheongram.icees.kr,09시00분~19시00분,1,1,2,0,0,73,15,18,40,0,0,10,17,22,0,0,37.53869664,126.6453131,
인천광역시교육청,서부교육지원청,인천청일초등학교병설유치원,공립(병설),이성순,이성순,20120901,20120912,인천광역시 서구 크리스탈로 46,032-569-5075,032-569-5072,http://cheongil.icees.kr,09시00분~19시00분,1,1,2,0,0,71,13,18,40,0,0,11,18,28,0,0,37.52925864,126.6373634,
인천광역시교육청,서부교육지원청,인천초은초등학교병설유치원,공립(병설),최유미,최유미,20110501,20110501,인천광역시 서구 청라에메랄드로 33,032-628-8478,032-628-8533,http://choeun.icees.kr/main.do,08시40분~19시00분,1,1,2,0,0,71,13,18,40,0,0,13,17,27,0,0,37.52842328,126.6558481,
인천광역시교육청,서부교육지원청,인천푸른빛유치원,공립(단설),이상숙,이상숙,20210226,20210308,인천광역시 서구 청라한내로 145,032-452-3900, ,http://prb.icekg.kr,09시00분~19시00분,3,3,3,0,3,153,35,50,56,0,12,35,50,56,0,11,37.53819812,126.6279825,
인천광역시교육청,서부교육지원청,인천한들초등학교병설유치원,공립(병설),차인철,차인철,20230901,20230901,인천광역시 서구 한중로 25,032-440-0800, , ,09시00분~19시00분,2,2,2,0,1,102,26,34,38,0,4,26,34,38,0,4,37.57958495,126.6728024,
인천광역시교육청,서부교육지원청,인천한별초등학교병설유치원,공립(병설),백동기,백동기,20201109,20210906,인천광역시 서구 서로3로 201,032-453-9000, ,http://hanbyeol.icees.kr/main.do,09시00분~19시00분,1,1,2,0,1,71,13,18,40,0,4,13,16,38,0,4,37.59761635,126.7066281,
인천광역시교육청,서부교육지원청,인천해든초등학교병설유치원,공립(병설),이종재,이종재,20210901,20210906,인천광역시 서구 서로3로 60,032-453-9224, , ,09시00분~19시00분,1,1,2,0,1,71,13,16,38,0,4,13,16,38,0,4,37.58541807,126.7076937,
인천광역시교육청,서부교육지원청,인천해원초등학교병설유치원,공립(병설),전진현,전진현,20120301,20120313,인천광역시 서구 청라사파이어로140번길 6,032-560-2240,032-560-2229,http://haewon.icees.kr/,09시00분~19시00분,1,1,2,0,1,71,13,17,37,0,4,13,17,35,0,4,37.52660162,126.62634,
인천광역시교육청,서부교육지원청,일영유치원,사립(사인),이은화,이은화,20141020,20150228,인천광역시 서구 고산로45번길 4,032-563-6822,032-569-5586, ,08시00분~19시00분,3,2,2,0,0,196,72,52,55,0,0,72,52,55,0,0,37.5970951,126.7002753,
인천광역시교육청,서부교육지원청,재은유치원,사립(사인),이춘삼,이명선,19990403,20110304,인천광역시 서구 완정로34번길 20,032-566-7272,032-566-7273, ,07시00분~21시00분,2,2,2,0,0,123,36,39,48,0,0,36,39,44,0,0,37.59741384,126.6719051,
인천광역시교육청,서부교육지원청,청라새싹유치원,사립(사인),김홍철,임미경,20080221,20080221,인천광역시 서구 용두산로26번길 14-5,032-568-7634,032-566-0510,http://cafe.daum.net/crsaesac,09시00분~19시00분,5,5,4,0,0,350,110,127,113,0,0,109,127,113,0,0,37.54646678,126.6704245,
인천광역시교육청,서부교육지원청,청라유치원,공립(단설),이선희,이선희,20130301,20130301,인천광역시 서구 솔빛로 68,032-569-2711,032-569-2715,http://ichl.icekg.kr/main.do,09시00분~19시00분,3,3,3,0,3,153,35,50,56,0,12,35,50,56,0,12,37.52491368,126.6285764,
인천광역시교육청,서부교육지원청,큰사랑유치원,사립(사인),한현숙,최수현,20010301,20010301,인천광역시 서구 완정로64번길 7,032-567-4301,032-567-4313,http://www.keunsarang.net,09시00분~19시00분,2,3,3,0,0,224,56,84,84,0,0,52,74,78,0,0,37.59832408,126.6676246,
